2541183283 assembled Ga0568894_0195734_850_2322	2541183283	assembled	Ga0568894_0195734_850_2322
2545565059 assembled Ga0194110_1000104218	2545565059	assembled	Ga0194110_1000104218
2545716240 assembled Ga0495415_0026930_111_1544	2545716240	assembled	Ga0495415_0026930_111_1544
2545716450 assembled Ga0187769_101949131	2545716450	assembled	Ga0187769_101949131
2547220682 assembled Ga0436474_0178977_193_1896	2547220682	assembled	Ga0436474_0178977_193_1896
2547222750 assembled Ga0436474_0093465_1594_2904	2547222750	assembled	Ga0436474_0093465_1594_2904
2547224520 assembled Ga0436474_0002805_15221_16888	2547224520	assembled	Ga0436474_0002805_15221_16888
2547226403 assembled Ga0436473_0331706_3_1253	2547226403	assembled	Ga0436473_0331706_3_1253
2547228278 assembled Ga0436473_0173756_468_1937	2547228278	assembled	Ga0436473_0173756_468_1937
2547228307 assembled Ga0436473_0000856_27272_28939	2547228307	assembled	Ga0436473_0000856_27272_28939
2547230581 assembled Ga0436472_0148707_1_1545	2547230581	assembled	Ga0436472_0148707_1_1545
2547232394 assembled Ga0436472_0027125_2315_3964	2547232394	assembled	Ga0436472_0027125_2315_3964
2547234354 assembled Ga0436472_0015612_4020_5261	2547234354	assembled	Ga0436472_0015612_4020_5261
2547236440 assembled Ga0436471_0174827_86_1606	2547236440	assembled	Ga0436471_0174827_86_1606
2547238282 assembled Ga0436471_0025574_1358_3052	2547238282	assembled	Ga0436471_0025574_1358_3052
2547240346 assembled Ga0436470_0216877_3_1568	2547240346	assembled	Ga0436470_0216877_3_1568
2547242210 assembled Ga0436470_0014163_2607_4295	2547242210	assembled	Ga0436470_0014163_2607_4295
2547244110 assembled Ga0436470_0011054_2291_3982	2547244110	assembled	Ga0436470_0011054_2291_3982
2547246058 assembled Ga0436470_0009559_5662_7341	2547246058	assembled	Ga0436470_0009559_5662_7341
2547248051 assembled Ga0436470_0000523_26532_28202	2547248051	assembled	Ga0436470_0000523_26532_28202
2547250046 assembled Ga0436468_0195894_133_1425	2547250046	assembled	Ga0436468_0195894_133_1425
2547251873 assembled Ga0436467_0013339_5367_7070	2547251873	assembled	Ga0436467_0013339_5367_7070
2547253828 assembled Ga0436466_0105764_2003_3472	2547253828	assembled	Ga0436466_0105764_2003_3472
2547255661 assembled Ga0436466_0002210_15515_17218	2547255661	assembled	Ga0436466_0002210_15515_17218
2547257503 assembled Ga0436465_0506055_8_1474	2547257503	assembled	Ga0436465_0506055_8_1474
2553937573 assembled Ga0436465_0326713_441_1913	2553937573	assembled	Ga0436465_0326713_441_1913
2555938320 assembled Ga0436465_0087798_33_1577	2555938320	assembled	Ga0436465_0087798_33_1577
2556226606 assembled Ga0366836_10127664	2556226606	assembled	Ga0366836_10127664
2557020099 assembled Ga0119875_10002534	2557020099	assembled	Ga0119875_10002534
2558933934 assembled Ga0485107_022359_7329_9029	2558933934	assembled	Ga0485107_022359_7329_9029
2563557513 assembled Ga0366836_10031034	2563557513	assembled	Ga0366836_10031034
2565995260 assembled Ga0194110_1000059248	2565995260	assembled	Ga0194110_1000059248
2566125579 assembled Ga0074198_100075210	2566125579	assembled	Ga0074198_100075210
2566176306 assembled Ga0376954_00940_466_2169	2566176306	assembled	Ga0376954_00940_466_2169
2568495745 assembled Ga0074198_100062314	2568495745	assembled	Ga0074198_100062314
2574178758 assembled Ga0187769_101482801	2574178758	assembled	Ga0187769_101482801
2574441742 assembled Ga0436465_0063024_854_2563	2574441742	assembled	Ga0436465_0063024_854_2563
2574443412 assembled Ga0485107_001794_32663_34324	2574443412	assembled	Ga0485107_001794_32663_34324
2578262050 assembled Ga0119857_100011421	2578262050	assembled	Ga0119857_100011421
2579682448 assembled Ga0187769_100039784	2579682448	assembled	Ga0187769_100039784
2579682478 assembled Ga0187766_100287311	2579682478	assembled	Ga0187766_100287311
2583185460 assembled Ga0436464_0396064_1_1293	2583185460	assembled	Ga0436464_0396064_1_1293
2583187982 assembled Ga0485106_0005_1401_3080	2583187982	assembled	Ga0485106_0005_1401_3080
2585047995 assembled Ga0484980_0168591_3_1232	2585047995	assembled	Ga0484980_0168591_3_1232
2585185374 assembled Ga0334886_100145920	2585185374	assembled	Ga0334886_100145920
2585428958 assembled Ga0376953_01907_153_1856	2585428958	assembled	Ga0376953_01907_153_1856
2585428959 assembled Ga0366836_100140829	2585428959	assembled	Ga0366836_100140829
2585580722 assembled Ga0194061_10499141	2585580722	assembled	Ga0194061_10499141
2585583744 assembled Ga0134312_1010544	2585583744	assembled	Ga0134312_1010544
