2860323169 assembled Ga0366833_100288434	2860323169	assembled	Ga0366833_100288434
2860323559 assembled Ga0366833_100261919	2860323559	assembled	Ga0366833_100261919
2860325780 assembled Ga0366833_10021651	2860325780	assembled	Ga0366833_10021651
2860327466 assembled Ga0366833_100107050	2860327466	assembled	Ga0366833_100107050
2860329983 assembled Ga0366833_100098940	2860329983	assembled	Ga0366833_100098940
2860331482 assembled Ga0366833_1000128115	2860331482	assembled	Ga0366833_1000128115
2860333433 assembled Ga0366833_10001136	2860333433	assembled	Ga0366833_10001136
2860335439 assembled Ga0366833_100011082	2860335439	assembled	Ga0366833_100011082
2860338070 assembled Ga0366833_100009367	2860338070	assembled	Ga0366833_100009367
2861687128 assembled Ga0334884_10094753	2861687128	assembled	Ga0334884_10094753
2861687163 assembled Ga0482161_01235_1487_3208	2861687163	assembled	Ga0482161_01235_1487_3208
2862992020 assembled Ga0366832_12329471	2862992020	assembled	Ga0366832_12329471
2872768119 assembled Ga0182019_100472261	2872768119	assembled	Ga0182019_100472261
2872768364 assembled Ga0182019_100254692	2872768364	assembled	Ga0182019_100254692
2873383279 assembled Ga0182019_100144355	2873383279	assembled	Ga0182019_100144355
2873383551 assembled Ga0182019_100143021	2873383551	assembled	Ga0182019_100143021
2873508381 assembled Ga0527686_005295_56_1708	2873508381	assembled	Ga0527686_005295_56_1708
2875761270 assembled Ga0074280_13113	2875761270	assembled	Ga0074280_13113
2875764843 assembled Ga0074279_1001647	2875764843	assembled	Ga0074279_1001647
2875766827 assembled Ga0074260_1578	2875766827	assembled	Ga0074260_1578
2875771203 assembled Ga0074044_101980621	2875771203	assembled	Ga0074044_101980621
2875775409 assembled Ga0072683_1056538	2875775409	assembled	Ga0072683_1056538
2875924903 assembled Ga0074260_15228	2875924903	assembled	Ga0074260_15228
2875946341 assembled Ga0568894_0170196_2_1315	2875946341	assembled	Ga0568894_0170196_2_1315
2875987204 assembled Ga0482160_00599_2641_4362	2875987204	assembled	Ga0482160_00599_2641_4362
2875989488 assembled Ga0482147_0068059_47_1252	2875989488	assembled	Ga0482147_0068059_47_1252
2875991275 assembled Ga0482146_000149_173472_175130	2875991275	assembled	Ga0482146_000149_173472_175130
2875991563 assembled Ga0482146_000050_225167_226831	2875991563	assembled	Ga0482146_000050_225167_226831
2875994822 assembled Ga0194053_100020486	2875994822	assembled	Ga0194053_100020486
2882363577 assembled Ga0209613_100252310	2882363577	assembled	Ga0209613_100252310
2883921178 assembled Ga0114922_102085421	2883921178	assembled	Ga0114922_102085421
2886265397 assembled Ga0366832_11424441	2886265397	assembled	Ga0366832_11424441
2886265433 assembled Ga0482146_000017_197201_198916	2886265433	assembled	Ga0482146_000017_197201_198916
2886271257 assembled Ga0114919_100604072	2886271257	assembled	Ga0114919_100604072
2887783879 assembled Ga0182019_1000495710	2887783879	assembled	Ga0182019_1000495710
2887785097 assembled Ga0182017_101845391	2887785097	assembled	Ga0182017_101845391
2913334774 assembled Ga0366832_10718193	2913334774	assembled	Ga0366832_10718193
2913350275 assembled Ga0114919_100091022	2913350275	assembled	Ga0114919_100091022
2913353479 assembled Ga0482146_000006_61067_62773	2913353479	assembled	Ga0482146_000006_61067_62773
2913354167 assembled Ga0482146_000006_313088_314794	2913354167	assembled	Ga0482146_000006_313088_314794
2913379227 assembled Ga0114919_1000433210	2913379227	assembled	Ga0114919_1000433210
2913398596 assembled Ga0427959_0010786_3802_5223	2913398596	assembled	Ga0427959_0010786_3802_5223
2913399300 assembled Ga0480582_0058327_1_1317	2913399300	assembled	Ga0480582_0058327_1_1317
2913417640 assembled Ga0182017_101723671	2913417640	assembled	Ga0182017_101723671
2913464290 assembled Ga0182017_100817752	2913464290	assembled	Ga0182017_100817752
2913464735 assembled Ga0182017_100060859	2913464735	assembled	Ga0182017_100060859
2913510355 assembled Ga0114918_100586641	2913510355	assembled	Ga0114918_100586641
2913521651 assembled Ga0427959_0001952_6689_8365	2913521651	assembled	Ga0427959_0001952_6689_8365
