2624267252 assembled Ga0183122_1104482	2624267252	assembled	Ga0183122_1104482
2624813532 assembled Ga0183122_1022094	2624813532	assembled	Ga0183122_1022094
2626623751 assembled Ga0072683_1056549	2626623751	assembled	Ga0072683_1056549
2626669793 assembled Ga0436459_0013273_2286_3884	2626669793	assembled	Ga0436459_0013273_2286_3884
2626681202 assembled Ga0376531_000402_11653_13374	2626681202	assembled	Ga0376531_000402_11653_13374
2626724994 assembled Ga0376531_000012_233561_235279	2626724994	assembled	Ga0376531_000012_233561_235279
2627932460 assembled Ga0484974_0222076_2_1276	2627932460	assembled	Ga0484974_0222076_2_1276
2627935912 assembled Ga0119855_00286_21740_23392	2627935912	assembled	Ga0119855_00286_21740_23392
2627951869 assembled Ga0119855_00177_2671_4326	2627951869	assembled	Ga0119855_00177_2671_4326
2628285256 assembled Ga0116170_100754341	2628285256	assembled	Ga0116170_100754341
2628409511 assembled Ga0119855_00144_13843_15555	2628409511	assembled	Ga0119855_00144_13843_15555
2628827822 assembled Ga0119855_00125_10768_12420	2628827822	assembled	Ga0119855_00125_10768_12420
2629255934 assembled Ga0119852_05064_1_1653	2629255934	assembled	Ga0119852_05064_1_1653
2629267309 assembled Ga0119852_01147_6068_7720	2629267309	assembled	Ga0119852_01147_6068_7720
2629622941 assembled Ga0436458_0043212_19_1587	2629622941	assembled	Ga0436458_0043212_19_1587
2629896117 assembled Ga0366835_10155108	2629896117	assembled	Ga0366835_10155108
2629896152 assembled Ga0484974_0195962_117_1352	2629896152	assembled	Ga0484974_0195962_117_1352
2630383136 assembled Ga0116170_100666081	2630383136	assembled	Ga0116170_100666081
2630860240 assembled Ga0119852_00909_6176_7831	2630860240	assembled	Ga0119852_00909_6176_7831
2631417418 assembled Ga0484974_0122834_3_1403	2631417418	assembled	Ga0484974_0122834_3_1403
2631418668 assembled Ga0484974_0073534_368_2074	2631418668	assembled	Ga0484974_0073534_368_2074
2632753436 assembled Ga0119852_00793_10831_12510	2632753436	assembled	Ga0119852_00793_10831_12510
2632831098 assembled Ga0119852_00537_8231_9943	2632831098	assembled	Ga0119852_00537_8231_9943
2633008768 assembled Ga0119852_00233_3969_5621	2633008768	assembled	Ga0119852_00233_3969_5621
2633310910 assembled Ga0116170_100473043	2633310910	assembled	Ga0116170_100473043
2633683538 assembled Ga0119763_105428265	2633683538	assembled	Ga0119763_105428265
2633986085 assembled Ga0115358_100115172	2633986085	assembled	Ga0115358_100115172
2635085826 assembled Ga0495688_00235_5083_6618	2635085826	assembled	Ga0495688_00235_5083_6618
2635680402 assembled Ga0118738_1000129	2635680402	assembled	Ga0118738_1000129
2637278675 assembled Ga0116170_100293875	2637278675	assembled	Ga0116170_100293875
2637993207 assembled Ga0484974_0049376_77_1741	2637993207	assembled	Ga0484974_0049376_77_1741
2637993348 assembled Ga0484974_0007304_272_1960	2637993348	assembled	Ga0484974_0007304_272_1960
2637997272 assembled Ga0334886_100017078	2637997272	assembled	Ga0334886_100017078
2638497907 assembled Ga0118738_10001217	2638497907	assembled	Ga0118738_10001217
2640349532 assembled Ga0484974_0001723_3985_5652	2640349532	assembled	Ga0484974_0001723_3985_5652
2640349568 assembled Ga0366835_10139184	2640349568	assembled	Ga0366835_10139184
2641565974 assembled Ga0118737_10013492	2641565974	assembled	Ga0118737_10013492
2641585854 assembled Ga0115358_100028062	2641585854	assembled	Ga0115358_100028062
2642594126 assembled Ga0115358_100002173	2642594126	assembled	Ga0115358_100002173
2642603378 assembled Ga0115358_100001405	2642603378	assembled	Ga0115358_100001405
2642678063 assembled Ga0115028_100804381	2642678063	assembled	Ga0115028_100804381
2642842824 assembled Ga0082037_10028414	2642842824	assembled	Ga0082037_10028414
2643318442 assembled Ga0376529_000916_8613_10334	2643318442	assembled	Ga0376529_000916_8613_10334
2643439927 assembled Ga0183122_10076725	2643439927	assembled	Ga0183122_10076725
2643649646 assembled Ga0116170_100235804	2643649646	assembled	Ga0116170_100235804
2645886682 assembled Ga0118737_10009953	2645886682	assembled	Ga0118737_10009953
2647505364 assembled Ga0484973_0018875_191_1543	2647505364	assembled	Ga0484973_0018875_191_1543
2647505555 assembled Ga0484966_0006803_2837_4537	2647505555	assembled	Ga0484966_0006803_2837_4537
2648353763 assembled Ga0082037_10024555	2648353763	assembled	Ga0082037_10024555
2648889517 assembled Ga0116170_100071416	2648889517	assembled	Ga0116170_100071416
2649849850 assembled Ga0118736_100099221	2649849850	assembled	Ga0118736_100099221
2651204867 assembled Ga0118735_100062113	2651204867	assembled	Ga0118735_100062113
2652128968 assembled Ga0376527_000490_11659_13380	2652128968	assembled	Ga0376527_000490_11659_13380
2653038558 assembled Ga0116170_100020168	2653038558	assembled	Ga0116170_100020168
2653165325 assembled Ga0118735_100060872	2653165325	assembled	Ga0118735_100060872
2653178725 assembled Ga0118674_10054334	2653178725	assembled	Ga0118674_10054334
2654474365 assembled Ga0334886_1000065152	2654474365	assembled	Ga0334886_1000065152
2654474400 assembled Ga0484856_0027103_2952_4211	2654474400	assembled	Ga0484856_0027103_2952_4211
2655683669 assembled Ga0436458_0006911_1_1410	2655683669	assembled	Ga0436458_0006911_1_1410
2655684357 assembled Ga0436458_0004055_1634_3322	2655684357	assembled	Ga0436458_0004055_1634_3322
2657040124 assembled Ga0315291_101559371	2657040124	assembled	Ga0315291_101559371
2657041193 assembled Ga0436354_071409_4886_6544	2657041193	assembled	Ga0436354_071409_4886_6544
2657618189 assembled Ga0118674_10043925	2657618189	assembled	Ga0118674_10043925
2657909621 assembled Ga0118674_10029841	2657909621	assembled	Ga0118674_10029841
2658339433 assembled Ga0183101_10049877	2658339433	assembled	Ga0183101_10049877
2658340567 assembled Ga0527654_000183_11169_12821	2658340567	assembled	Ga0527654_000183_11169_12821
2658350485 assembled Ga0115028_100197042	2658350485	assembled	Ga0115028_100197042
2658380899 assembled Ga0082037_10014188	2658380899	assembled	Ga0082037_10014188
2658929274 assembled Ga0118674_10017973	2658929274	assembled	Ga0118674_10017973
2659090286 assembled Ga0118674_10014179	2659090286	assembled	Ga0118674_10014179
2659153608 assembled Ga0118674_10006668	2659153608	assembled	Ga0118674_10006668
2659644190 assembled Ga0118674_100027513	2659644190	assembled	Ga0118674_100027513
2660730336 assembled Ga0118673_10451111	2660730336	assembled	Ga0118673_10451111
2660839151 assembled Ga0118673_10025956	2660839151	assembled	Ga0118673_10025956
2661607799 assembled Ga0118673_100127916	2661607799	assembled	Ga0118673_100127916
2661858940 assembled Ga0366835_100911310	2661858940	assembled	Ga0366835_100911310
2662369586 assembled Ga0118673_10010106	2662369586	assembled	Ga0118673_10010106
2662528551 assembled Ga0118673_100028537	2662528551	assembled	Ga0118673_100028537
2663207160 assembled Ga0118672_10075881	2663207160	assembled	Ga0118672_10075881
2663790406 assembled Ga0118672_10036837	2663790406	assembled	Ga0118672_10036837
2663956643 assembled Ga0118672_10030346	2663956643	assembled	Ga0118672_10030346
2664791549 assembled Ga0118672_100102316	2664791549	assembled	Ga0118672_100102316
2664895755 assembled Ga0118672_10002136	2664895755	assembled	Ga0118672_10002136
2664954646 assembled Ga0118672_100015541	2664954646	assembled	Ga0118672_100015541
2666969961 assembled Ga0118671_10060581	2666969961	assembled	Ga0118671_10060581
2667218269 assembled Ga0118671_10041912	2667218269	assembled	Ga0118671_10041912
2667341392 assembled Ga0118671_10030906	2667341392	assembled	Ga0118671_10030906
2667595134 assembled Ga0183101_1000285115	2667595134	assembled	Ga0183101_1000285115
2667596353 assembled Ga0183101_100021919	2667596353	assembled	Ga0183101_100021919
2667599929 assembled Ga0183100_10193611	2667599929	assembled	Ga0183100_10193611
2667601122 assembled Ga0183100_10075491	2667601122	assembled	Ga0183100_10075491
2667616497 assembled Ga0494804_0028138_341_1972	2667616497	assembled	Ga0494804_0028138_341_1972
2667992784 assembled Ga0494804_0013384_1480_2745	2667992784	assembled	Ga0494804_0013384_1480_2745
2667994769 assembled Ga0334885_10535411	2667994769	assembled	Ga0334885_10535411
2667997408 assembled Ga0435845_002470_2737_4389	2667997408	assembled	Ga0435845_002470_2737_4389
2668813767 assembled Ga0118671_100145811	2668813767	assembled	Ga0118671_100145811
2669065552 assembled Ga0118671_10003116	2669065552	assembled	Ga0118671_10003116
2669350298 assembled Ga0118671_100021237	2669350298	assembled	Ga0118671_100021237
2670083230 assembled Ga0117941_10345941	2670083230	assembled	Ga0117941_10345941
2670096221 assembled Ga0117941_10275781	2670096221	assembled	Ga0117941_10275781
