2670178459 assembled Ga0117941_10099653	2670178459	assembled	Ga0117941_10099653
2670309766 assembled Ga0117941_10085461	2670309766	assembled	Ga0117941_10085461
2670416615 assembled Ga0117941_10020866	2670416615	assembled	Ga0117941_10020866
2670446790 assembled Ga0117941_10013286	2670446790	assembled	Ga0117941_10013286
2670595231 assembled Ga0117939_1033392	2670595231	assembled	Ga0117939_1033392
2670810254 assembled Ga0117939_1021811	2670810254	assembled	Ga0117939_1021811
2670891395 assembled Ga0117939_1019804	2670891395	assembled	Ga0117939_1019804
2671709752 assembled Ga0498940_0000046_45777_47486	2671709752	assembled	Ga0498940_0000046_45777_47486
2671711450 assembled Ga0376526_043310_1_1344	2671711450	assembled	Ga0376526_043310_1_1344
2671713306 assembled Ga0376526_021222_15_1241	2671713306	assembled	Ga0376526_021222_15_1241
2671948653 assembled Ga0117939_1010557	2671948653	assembled	Ga0117939_1010557
2672400430 assembled Ga0117939_1010542	2672400430	assembled	Ga0117939_1010542
2674131331 assembled Ga0117939_100009619	2674131331	assembled	Ga0117939_100009619
2675960322 assembled Ga0528638_006957_3347_4999	2675960322	assembled	Ga0528638_006957_3347_4999
2675978833 assembled EMG_100763784	2675978833	assembled	EMG_100763784
2675981406 assembled Ga0074305_1257140	2675981406	assembled	Ga0074305_1257140
2676997124 assembled Ga0116170_1000108117	2676997124	assembled	Ga0116170_1000108117
2682306151 assembled Ga0484856_0005392_4769_6475	2682306151	assembled	Ga0484856_0005392_4769_6475
2682306428 assembled Ga0302244_10189622	2682306428	assembled	Ga0302244_10189622
2682494561 assembled Ga0526684_0058753_497_2062	2682494561	assembled	Ga0526684_0058753_497_2062
2682498785 assembled Ga0115026_100498641	2682498785	assembled	Ga0115026_100498641
2682575398 assembled B3_v_00488810	2682575398	assembled	B3_v_00488810
2682581165 assembled Ga0435844_067879_3_1268	2682581165	assembled	Ga0435844_067879_3_1268
2682786189 assembled Ga0117909_11261072	2682786189	assembled	Ga0117909_11261072
2682925064 assembled Ga0117811_100004831	2682925064	assembled	Ga0117811_100004831
2682926061 assembled Ga0117777_10157001	2682926061	assembled	Ga0117777_10157001
2682929813 assembled Ga0117777_10074463	2682929813	assembled	Ga0117777_10074463
2682935774 assembled Ga0117777_10014413	2682935774	assembled	Ga0117777_10014413
2682937590 assembled Ga0117777_10007276	2682937590	assembled	Ga0117777_10007276
2682940085 assembled Ga0117777_10003505	2682940085	assembled	Ga0117777_10003505
2682944144 assembled Ga0116843_10009911	2682944144	assembled	Ga0116843_10009911
2682948374 assembled Ga0116843_10008661	2682948374	assembled	Ga0116843_10008661
2682950966 assembled Ga0116842_10028771	2682950966	assembled	Ga0116842_10028771
2682957644 assembled Ga0116840_10030731	2682957644	assembled	Ga0116840_10030731
2682959309 assembled Ga0116840_10004781	2682959309	assembled	Ga0116840_10004781
2682963489 assembled Ga0116839_10009971	2682963489	assembled	Ga0116839_10009971
2682967333 assembled Ga0116839_10007801	2682967333	assembled	Ga0116839_10007801
2682969854 assembled Ga0116838_10019802	2682969854	assembled	Ga0116838_10019802
2682973891 assembled Ga0116649_10032483	2682973891	assembled	Ga0116649_10032483
2682978341 assembled Ga0116643_100029123	2682978341	assembled	Ga0116643_100029123
2682981530 assembled Ga0116619_10021124	2682981530	assembled	Ga0116619_10021124
